0.671665,-1.595406
12.966374,-2.204616
17.759085,2.790863
2.458748,-3.777468
6.536955,7.343396
0.629450,-2.197341
19.149771,6.106286
-7.375276,4.664265
8.302768,-6.019321
12.976834,-2.222995
6.615995,0.437327
12.351787,-2.431901
2.729361,-5.197368
2.477135,-3.705202
2.988345,-5.571998
8.440187,-6.010035
11.937769,-1.499006
8.697134,-6.040163
8.336332,-6.053313
2.850174,-6.250590
17.792795,2.534490
0.491648,-2.125365
18.234264,6.324087
2.798786,-6.105069
17.725649,4.144076
2.648198,-5.300219
10.441812,0.488343
17.784527,3.081412
12.882806,-2.361420
18.289427,6.708506
15.329758,5.638850
0.498872,-2.158174
18.034573,3.120289
2.152934,-4.892158
0.959624,-1.235612
6.478318,0.475199
1.902542,-5.484455
-0.432136,6.389755
6.487363,0.324823
12.359363,-2.391748
6.671190,0.319852
2.480268,-5.122442
2.438470,-3.705462
2.845826,-4.622058
2.605734,-3.771980
11.080695,-1.976002
0.454786,-1.912743
2.759363,-5.247954
9.575509,7.570693
10.509630,0.558798
2.191064,-4.906631
5.020617,0.691624
0.648893,-2.219136
12.623665,-2.309349
18.252476,6.752286
16.518480,7.344643
10.408256,0.442537
2.456669,-3.727599
11.909532,-1.480842
8.610827,-5.226452
0.646313,-2.109046
6.386522,0.342095
8.640535,-6.035406
2.810144,-6.042527
2.507685,-3.727429
0.769453,-1.671443
1.331565,9.447671
5.009542,0.664727
2.905797,-5.104249
18.340860,6.533944
18.047832,3.001431
17.618486,2.852274
17.790503,3.105877
8.569784,-5.973012
2.826488,-5.023187
2.720228,-5.265539
15.301687,5.716581
9.564377,7.577230
17.814514,5.322367
-7.430756,4.639085
12.441544,-2.323022
9.568336,7.581367
13.023295,-2.190892
2.874863,-4.990559
19.443300,4.580176
8.492636,-5.737968
-0.390765,6.399872
2.713151,-5.285938
17.937929,5.335872
2.843371,-4.606001
6.265092,7.863907
17.681719,3.058817
2.625059,-5.217747
2.470156,-3.728162
9.574885,7.571738
19.253038,4.825671
-0.062927,6.703097
0.416402,-1.823113
2.447338,-5.642862
0.505804,-2.136753
2.114051,-5.049717
2.625916,6.698247
8.672678,-6.011403
7.913130,-5.884833
10.478312,0.644913
2.063715,-5.058323
0.449880,-2.051558
15.325948,5.686517
12.828967,-2.279064
0.552167,-1.835408
6.761370,0.297779
9.601541,7.593625
17.716381,4.164697
8.934988,-5.457925
6.744854,-0.458385
2.009389,-5.147293
2.623759,-5.392083
10.543674,0.564954
9.673772,6.334915
2.741162,6.740848
6.383347,0.174011
2.172779,-4.973826
3.408916,-5.350626
17.725166,3.006793
14.905520,6.822665
13.086757,-2.112876
18.280151,6.781263
17.641693,2.837180
1.710871,-5.496675
2.982074,-4.996177
1.185704,7.809390
12.540851,-2.301692
12.963869,-2.147441
18.324572,6.767293
10.409656,0.476566
1.703238,-5.509407
13.008347,-2.205893
6.557111,7.381445
2.016336,-5.386981
2.290245,-5.064333
6.800823,-0.521420
13.029140,-2.297935
1.099149,9.190345
1.764714,-5.448631
2.174503,-4.935487
2.873663,-6.249393
6.822820,-0.527843
2.548081,-5.229402
8.706221,-5.754152
8.510741,-5.769344
2.459268,-3.737730
12.991248,-2.304286
0.521093,-1.349103
2.306998,-5.599375
2.737383,6.784342
2.978642,-6.072735
2.469230,-3.810812
6.550487,0.486424
3.514261,-5.451911
2.117434,-4.968835
